date,close,diff,open,high,low,volume,Fluctuation,MA20,MA60,MA120,MA20P,MA60P,MA120P,ATR,slowk,slowd,RSI,ADX,macd,macdsignal,macdhist,aroondown,aroonup,MOM,VAR,WILLR
2018-10-08 00:00:00,132000,500,132500,133500,132000,45724,-0.003780723,134075,138258.3333,146033.3333,0.984523588,0.954734495,0.903903218,3170.775386,19.44444444,28.7037037,41.5053515,18.97180724,-1039.33158,-1003.745206,-35.58637487,85.71428571,14.28571429,-17.5,2060000,-88.23529412
2018-10-10 00:00:00,126000,6000,132000,133000,125500,129185,-0.046520016,133750,137966.6667,145758.3333,0.942056075,0.913264073,0.864444571,3315.082873,15.47619048,20.43650794,30.55560034,21.20872864,-1578.119199,-1118.620004,-459.4991949,100,7.142857143,-20.75471698,8140000,-96.42857143
2018-10-11 00:00:00,117500,8500,121500,123000,117500,242323,-0.069843573,132950,137516.6667,145408.3333,0.883790899,0.854441886,0.80806923,3487.913444,7.142857143,14.02116402,21.78671682,24.39025344,-2660.324665,-1426.960936,-1233.363728,100,0,-26.3322884,33300000,-100
2018-10-12 00:00:00,117500,0,115500,118500,115000,153851,0,132150,137083.3333,145062.5,0.889141128,0.857142857,0.809995692,3488.316329,6.091806092,9.57028457,21.78671682,27.57633322,-3477.889349,-1837.146619,-1640.74273,100,0,-26.10062893,43740000,-88.63636364
2018-10-15 00:00:00,115000,2500,117000,117000,115000,88803,-0.021506205,131250,136525,144708.3333,0.876190476,0.842336568,0.794701987,3455.372452,4.504504505,5.913055913,19.84414811,30.53483588,-4278.227614,-2325.362818,-1952.864796,100,42.85714286,-26.98412698,40940000,-100
2018-10-16 00:00:00,115000,0,115000,117500,114500,57659,0,130325,135975,144366.6667,0.882409361,0.845743703,0.796582775,3440.19337,5.405405405,5.333905334,19.84414811,33.28201691,-4856.518532,-2831.593961,-2024.924571,100,35.71428571,-26.28205128,16460000,-97.77777778
2018-10-17 00:00:00,119500,4500,117000,121000,116500,78289,0.038384243,129625,135508.3333,144045.8333,0.921890068,0.881864584,0.829597061,3525.520258,20.50874404,10.13955132,32.42261852,34.11726381,-4895.276163,-3244.330401,-1650.945762,92.85714286,28.57142857,-24.36708861,2940000,-77.77777778
2018-10-18 00:00:00,117500,2000,118500,119500,116000,42341,-0.016878038,128800,135058.3333,143687.5,0.912267081,0.869994447,0.817746846,3524.669582,35.89335942,20.60250296,30.15750403,34.97695429,-5029.399365,-3601.344194,-1428.055171,85.71428571,21.42857143,-26.79127726,2940000,-86.66666667
2018-10-19 00:00:00,120000,2500,116500,120000,115500,59682,0.021053409,127850,134741.6667,143358.3333,0.938599922,0.89059311,0.837063303,3557.180596,63.19758673,39.8665634,36.16123527,35.7752383,-4877.736353,-3856.622626,-1021.113728,78.57142857,14.28571429,-24.76489028,4540000,-75.55555556
2018-10-22 00:00:00,121000,1000,119500,121500,118000,43311,0.008298803,127100,134383.3333,143037.5,0.952006294,0.900409277,0.845932011,3555.274576,74.54212454,57.87769023,38.44073524,35.79311349,-4623.553238,-4010.008748,-613.5444897,71.42857143,7.142857143,-24.13793103,4540000,-71.11111111
2018-10-23 00:00:00,116500,4500,121000,121000,115000,66177,-0.037899273,126150,133941.6667,142666.6667,0.923503765,0.869781621,0.816588785,3636.765424,66.84981685,68.19650937,32.77011818,36.40314558,-4730.691216,-4154.145242,-576.5459742,64.28571429,0,-27.63975155,2740000,-90.69767442
2018-10-24 00:00:00,118000,1500,117000,119000,116500,46113,0.012793351,125400,133525,142283.3333,0.940988836,0.883729639,0.829331147,3598.873243,54.02930403,65.14041514,36.15119351,36.96960394,-4641.062097,-4251.528613,-389.5334838,57.14285714,7.142857143,-28.04878049,2740000,-83.72093023
2018-10-25 00:00:00,115000,3000,115000,118000,113500,75111,-0.025752496,124475,133091.6667,141912.5,0.923880297,0.86406612,0.810358496,3628.910802,29.32692308,50.06868132,32.61802142,38.01607463,-4757.266495,-4352.676189,-404.5903057,100,0,-27.89968652,4840000,-92.5
2018-10-26 00:00:00,111000,4000,115500,116500,110000,70545,-0.035401927,123250,132608.3333,141508.3333,0.900608519,0.837051467,0.784406101,3724.613775,24.53316611,35.96313107,28.60389742,39.47586019,-5113.184283,-4504.777808,-608.4064748,100,7.142857143,-30.40752351,10960000,-95.74468085
2018-10-29 00:00:00,108500,2500,109500,112500,107500,76122,-0.022780028,121975,132108.3333,141079.1667,0.889526542,0.821295654,0.769071739,3767.126649,11.61768653,21.82592524,26.41582334,41.12218978,-5533.197544,-4710.461755,-822.7357885,100,0,-32.1875,12460000,-96.07843137
2018-10-30 00:00:00,107500,1000,107000,110000,106000,71592,-0.009259325,120600,131600,140620.8333,0.891376451,0.816869301,0.764467095,3774.889094,9.213840373,15.12156434,25.57313787,42.81032747,-5878.98346,-4944.166096,-934.8173636,100,0,-33.84615385,15700000,-91.17647059
2018-10-31 00:00:00,109000,1500,107500,109000,106500,81031,0.013857035,119275,131075,140154.1667,0.913854538,0.83158497,0.777715016,3732.392791,14.64862298,11.82671663,29.22054714,44.37788391,-5963.243269,-5147.981531,-815.2617384,92.85714286,0,-33.93939394,7060000,-80.64516129
2018-11-01 00:00:00,110000,1000,109000,111500,108000,63839,0.009132484,118050,130558.3333,139704.1667,0.931808556,0.842535265,0.787378091,3724.646365,24.87789988,16.24678774,31.6262266,44.61870559,-5881.529521,-5294.691129,-586.8383924,85.71428571,42.85714286,-32.92682927,1460000,-74.19354839
2018-11-02 00:00:00,113000,3000,111000,113500,110500,60440,0.026907453,117100,130100,139266.6667,0.96498719,0.868562644,0.811393011,3717.158152,52.14285714,30.55646,38.39138462,43.98043706,-5511.166562,-5337.986215,-173.1803464,78.57142857,35.71428571,-31.72205438,3540000,-54.83870968
2018-11-05 00:00:00,110000,3000,112000,112000,109000,55598,-0.026907453,115975,129591.6667,138829.1667,0.948480276,0.848820012,0.792340707,3726.586214,61.58730159,46.2026862,34.69451679,43.67204516,-5397.507074,-5349.890387,-47.61668717,71.42857143,28.57142857,-32.30769231,3240000,-74.19354839
2018-11-06 00:00:00,112500,2500,111000,112500,110000,62755,0.022472856,115000,129075,138412.5,0.97826087,0.871586287,0.812787862,3685.700007,77.46031746,63.73015873,39.88916726,43.16889471,-5047.517367,-5289.415783,241.8984163,64.28571429,21.42857143,-30.76923077,2440000,-58.06451613
2018-11-07 00:00:00,112000,500,112500,115000,110500,107333,-0.00445435,114300,128525,137979.1667,0.979877515,0.871425793,0.811716745,3712.84334,65.3968254,68.14814815,39.21727631,41.67936302,-4755.673381,-5182.667303,426.9939217,57.14285714,14.28571429,-31.70731707,1600000,-61.29032258
2018-11-08 00:00:00,110500,1500,113500,115500,110500,182962,-0.01348335,113950,127975,137491.6667,0.969723563,0.863449893,0.803685072,3755.748562,55.31135531,66.05616606,37.19326001,40.10345015,-4592.483097,-5064.630461,472.1473644,50,7.142857143,-34.61538462,1340000,-70.96774194
2018-11-09 00:00:00,119000,8500,111000,121000,111000,238656,0.074107972,114025,127591.6667,137070.8333,1.043630783,0.932662791,0.86816427,3980.556943,54.51770452,58.40862841,52.23659709,37.60822577,-3734.228794,-4798.550128,1064.321334,42.85714286,0,-29.79351032,10460000,-13.33333333
2018-11-12 00:00:00,121000,2000,118000,122500,117500,94112,0.016667052,114325,127175,136683.3333,1.05838618,0.951444859,0.885257895,4014.538379,64.8034188,58.21082621,54.96959644,35.67983052,-2859.707858,-4410.781674,1551.073816,35.71428571,100,-27.76119403,17500000,-9.090909091
2018-11-13 00:00:00,120500,500,119500,121500,117500,92309,-0.004140793,114600,126816.6667,136320.8333,1.051483421,0.950190564,0.883944127,4014.053766,84.88888889,68.07000407,54.13562323,33.88917778,-2181.838659,-3964.993071,1783.154412,28.57142857,92.85714286,-26.52439024,19740000,-12.12121212
2018-11-14 00:00:00,119500,1000,120500,120500,118000,30783,-0.008333382,114600,126433.3333,135941.6667,1.042757417,0.945162141,0.879053516,3963.585307,82.11111111,77.26780627,52.42260177,32.22642882,-1705.652378,-3513.124932,1807.472554,21.42857143,85.71428571,-27.57575758,14940000,-18.18181818
2018-11-15 00:00:00,125000,5500,119500,125500,119000,74419,0.044997366,114975,126166.6667,135595.8333,1.087192868,0.990752972,0.921857235,4048.132463,84.96168582,83.98722861,59.93228488,31.91344799,-874.3878867,-2985.377523,2110.989637,14.28571429,100,-24.92492492,4500000,-2.564102564
2018-11-16 00:00:00,125000,0,125000,125500,121000,77030,0,115225,125941.6667,135258.3333,1.08483402,0.992522993,0.924157476,4063.194715,88.43390805,85.16890166,59.93228488,31.62282294,-213.1477534,-2430.931569,2217.783816,7.142857143,100,-24.47129909,5460000,-2.564102564
2018-11-19 00:00:00,129500,4500,124000,130000,124000,95001,0.035367144,115650,125808.3333,134975,1.11975789,1.029343578,0.959436933,4127.754891,95.43390805,89.60983397,65.15169865,32.21637911,666.3212712,-1811.481001,2477.802272,0,100,-20.79510703,12940000,-2.127659574
2018-11-20 00:00:00,131000,1500,127500,132500,126500,95845,0.011516442,116375,125658.3333,134729.1667,1.125671321,1.04250945,0.972321014,4190.163061,93.13505747,92.33429119,66.7084683,33.15839971,1467.428669,-1155.699067,2623.127736,0,100,-18.38006231,16300000,-6.12244898
2018-11-21 00:00:00,131500,500,130500,132000,128000,65644,0.003809528,117050,125533.3333,134533.3333,1.123451516,1.047530536,0.977452924,4183.824292,92.749255,93.77274017,67.23391745,34.03313314,2118.240122,-500.9112294,2619.151351,0,92.85714286,-15.16129032,8140000,-4.255319149
2018-11-22 00:00:00,128000,3500,130000,130500,127500,46865,-0.026976588,117700,125400,134295.8333,1.08751062,1.020733652,0.953119667,4177.696816,81.03911007,88.97447418,60.08492025,34.63046386,2324.793366,64.22968976,2260.563676,7.142857143,85.71428571,-18.21086262,5500000,-19.14893617
2018-11-23 00:00:00,127000,1000,128500,130000,126000,36276,-0.007843177,118500,125275,134070.8333,1.071729958,1.013769707,0.947260466,4171.773589,62.91875849,78.90237452,58.18139993,34.54774656,2380.35738,527.4552278,1852.902152,0,78.57142857,-17.53246753,2940000,-24.44444444
2018-11-26 00:00:00,128000,1000,127000,130500,126500,68167,0.007843177,119475,125158.3333,133920.8333,1.07135384,1.022704574,0.955788557,4166.047803,42.31097121,62.08961326,59.56107345,34.57548334,2476.535939,917.2713701,1559.264569,0,71.42857143,-12.32876712,3240000,-20.45454545
2018-11-27 00:00:00,128500,500,127500,129000,126000,43534,0.00389864,120525,125050,133758.3333,1.066168845,1.027588964,0.960687808,4127.179542,35.91000503,47.04657824,60.26692553,34.37816566,2563.552919,1246.52768,1317.025239,7.142857143,64.28571429,-13.17567568,2340000,-18.18181818
2018-11-28 00:00:00,132000,3500,129000,132000,127000,49406,0.026873018,121675,124991.6667,133637.5,1.084857202,1.056070405,0.987746703,4156.273558,57.47863248,45.23320291,64.8871482,34.82856271,2881.716617,1573.565467,1308.15115,0,57.14285714,-9.897610922,2960000,-2.325581395
2018-11-29 00:00:00,130000,2000,133000,133000,129000,36593,-0.015267472,122675,124950,133500,1.059710617,1.040416166,0.973782772,4151.064439,66.26984127,53.21949293,60.55403106,35.43582385,2938.605934,1846.573561,1092.032373,0,100,-11.26279863,3040000,-19.35483871
2018-11-30 00:00:00,130500,500,130500,131500,129500,46377,0.003838776,123550,124925,133362.5,1.056252529,1.044626776,0.978535945,4079.362291,73.80952381,65.85266585,61.25070607,35.9997092,2989.57499,2075.173847,914.4011433,7.142857143,92.85714286,-11.2244898,2060000,-16.12903226
2018-12-03 00:00:00,132500,2000,131500,133500,130500,37552,0.015209419,124675,124933.3333,133191.6667,1.062763184,1.060565635,0.994806982,4043.383548,69.36507937,69.81481481,63.99033272,36.90293932,3154.982939,2291.135665,863.8472744,0,100,-13.39869281,2060000,-6.451612903
2018-12-04 00:00:00,129000,3500,132000,132500,127000,71329,-0.026770241,125500,124858.3333,133008.3333,1.027888446,1.033170927,0.969864044,4091.93743,60.57387057,67.91615792,56.46646852,36.14691228,2969.419562,2426.792444,542.6271173,0,92.85714286,-14.56953642,1660000,-31.03448276
2018-12-05 00:00:00,129000,0,128000,131500,127500,33702,0,126350,124800,132795.8333,1.020973486,1.033653846,0.971416021,4088.872849,49.4017094,59.78021978,56.46646852,35.44488718,2790.19561,2499.473077,290.7225322,0,85.71428571,-16.50485437,1660000,-36
2018-12-06 00:00:00,128500,500,130000,130000,127500,24070,-0.0038835,127250,124716.6667,132579.1667,1.009823183,1.030335427,0.96923222,4035.910421,28.20512821,46.06023606,55.38749782,34.79300673,2578.094843,2515.197431,62.89741217,0,78.57142857,-16.82847896,2140000,-52.63157895
2018-12-07 00:00:00,127000,1500,130000,130000,125500,37183,-0.011741818,127650,124608.3333,132383.3333,0.994907951,1.019193473,0.959335264,4051.380073,24.19871795,33.93518519,52.16701525,33.31411836,2262.88091,2464.734126,-201.8532163,0,71.42857143,-15.61461794,3260000,-81.25
2018-12-10 00:00:00,127500,500,125000,127500,124500,47706,0.003929278,127975,124516.6667,132200,0.996288338,1.023959309,0.964447806,4016.334071,26.44230769,26.28205128,53.14499227,31.53707346,2030.016651,2377.790631,-347.7739806,100,64.28571429,-14.71571906,660000,-66.66666667
2018-12-11 00:00:00,126500,1000,126500,127500,125500,39637,-0.007874056,128275,124400,132037.5,0.986162541,1.016881029,0.958061157,3949.122935,28.27380952,26.30494505,50.90337025,29.88696033,1744.66697,2251.165899,-506.4989291,92.85714286,57.14285714,-13.35616438,860000,-77.77777778
2018-12-12 00:00:00,131500,5000,128500,132000,126500,43360,0.038764543,128875,124366.6667,131945.8333,1.020368574,1.057357277,0.996621088,4000.818837,53.13492063,35.95034595,59.99034856,29.69851983,1900.080559,2180.948831,-280.8682717,85.71428571,50,-7.719298246,3160000,-22.22222222
2018-12-13 00:00:00,130500,1000,130500,132500,130500,151486,-0.007633625,129150,124308.3333,131845.8333,1.010452962,1.049808943,0.989792371,3934.124876,65.63492063,49.01455026,57.69056339,29.64823291,1920.417924,2128.84265,-208.4247259,78.57142857,42.85714286,-8.421052632,4040000,-33.33333333
2018-12-14 00:00:00,129000,1500,131500,132500,127000,53690,-0.011560822,129350,124141.6667,131754.1667,0.997294163,1.039135396,0.97909617,3986.320713,74.86111111,64.54365079,54.32628566,28.19014388,1794.808532,2062.035826,-267.2272942,71.42857143,35.71428571,-7.857142857,3400000,-50
2018-12-17 00:00:00,129500,500,130000,132000,128000,39060,0.003868477,129350,124033.3333,131662.5,1.001159644,1.044074174,0.98357543,3986.77669,62.79761905,67.76455026,55.26281026,26.83620407,1715.828997,1992.79446,-276.9654635,64.28571429,28.57142857,-7.829181495,2840000,-44.44444444
2018-12-18 00:00:00,130000,500,129500,132000,128000,44131,0.003853569,129300,123941.6667,131554.1667,1.005413766,1.048880522,0.988186108,3987.217467,57.24206349,64.96693122,56.22935179,25.57897424,1674.282877,1929.092143,-254.809267,57.14285714,21.42857143,-9.090909091,740000,-38.88888889
2018-12-19 00:00:00,132000,2000,131000,133500,129500,56423,0.015267472,129325,123925,131516.6667,1.020684322,1.065160379,1.003675073,3987.643551,64.13308913,61.39092389,59.95612206,24.90284788,1782.19651,1899.713017,-117.5165066,50,100,-3.296703297,1060000,-16.66666667
2018-12-20 00:00:00,129500,2500,132000,132500,128000,47083,-0.019121041,129400,123858.3333,131458.3333,1.000772798,1.045549351,0.985103011,4004.722099,57.90598291,59.76037851,53.79084361,23.64923125,1647.004098,1849.171233,-202.1671352,42.85714286,92.85714286,-5.128205128,1100000,-44.44444444
2018-12-21 00:00:00,136500,7000,132500,136500,129500,251975,0.052643733,129875,123875,131458.3333,1.051010587,1.101917255,1.038351823,4104.564696,71.79487179,64.61131461,64.72776047,23.66372635,2080.719398,1895.480866,185.2385316,35.71428571,100,0,7100000,0
2018-12-24 00:00:00,134000,2500,136500,138500,132500,135518,-0.018484815,130175,123875,131391.6667,1.029383522,1.081735621,1.019851589,4167.745873,65.2014652,64.96743997,59.32710264,24.1531371,2197.38273,1955.861239,241.5214916,28.57142857,100,-5.633802817,6740000,-32.14285714
2018-12-26 00:00:00,131500,2500,132500,133500,131000,138628,-0.018832948,130325,123816.6667,131329.1667,1.009015922,1.062054112,1.001300803,4128.82101,63.49206349,66.82946683,54.43579133,23.9921947,2064.314028,1977.551797,86.76223168,21.42857143,92.85714286,-5.395683453,5660000,-50
2018-12-27 00:00:00,120500,3500,126000,127000,119000,112505,-0.087357099,129750,123566.6667,131179.1667,0.928709056,0.975182088,0.918590986,4407.86031,32.72283272,53.80545381,39.14358564,23.87083311,1059.040099,1793.849457,-734.809358,100,85.71428571,-12.99638989,30040000,-92.30769231
2018-12-28 00:00:00,121500,1000,120500,121500,119000,53727,0.00826451,129325,123350,131033.3333,0.939493524,0.985002027,0.927244976,4344.264966,17.94871795,38.05453805,40.77250999,23.75814021,339.1355667,1502.906679,-1163.771112,100,78.57142857,-12.58992806,43160000,-87.17948718
2019-01-02 00:00:00,116000,5500,121000,121500,116000,52125,-0.046324072,128600,123083.3333,130862.5,0.902021773,0.942450914,0.886426593,4382.789468,6.837606838,19.16971917,35.19297606,24.18143663,-667.5034325,1068.824657,-1736.328089,100,71.42857143,-15.01831502,47260000,-100
2019-01-03 00:00:00,118500,2500,115500,120000,115500,55472,0.021322769,127900,122850,130654.1667,0.926505082,0.964590965,0.906974519,4386.696485,9.829059829,11.53846154,39.26167266,24.65880372,-1249.143635,605.2309985,-1854.374633,100,64.28571429,-17.42160279,28040000,-86.95652174
2019-01-04 00:00:00,119500,1000,119500,121000,116500,65183,0.008403411,127425,122641.6667,130450,0.937806553,0.974383366,0.916059793,4390.473269,17.14975845,11.27214171,40.86105205,24.7759216,-1610.837313,162.0173361,-1772.854649,92.85714286,57.14285714,-17.01388889,3560000,-82.60869565
2019-01-07 00:00:00,120000,500,121000,122000,119500,56921,0.004175371,126975,122541.6667,130254.1667,0.945067927,0.979258756,0.921275711,4327.457494,40.22668153,22.40183327,41.68785567,24.55796563,-1835.972391,-237.5806094,-1598.391782,85.71428571,50,-16.37630662,3340000,-80.43478261
2019-01-08 00:00:00,119000,1000,122000,122000,117500,41468,-0.00836825,126500,122566.6667,130041.6667,0.940711462,0.97090019,0.915091317,4333.20891,52.61984392,36.66542797,40.46923525,24.76013795,-2071.20959,-604.3064055,-1466.903185,78.57142857,42.85714286,-17.64705882,1940000,-84.7826087
2019-01-09 00:00:00,120500,1500,119000,121500,118500,44935,0.01252626,126175,122616.6667,129850,0.955022786,0.982737529,0.927993839,4288.768613,66.66666667,53.17106404,43.15357802,24.94786938,-2112.250591,-905.8952427,-1206.355349,71.42857143,35.71428571,-16.02787456,500000,-78.26086957
2019-01-10 00:00:00,118000,2500,120000,121500,118000,154961,-0.020965128,125700,122666.6667,129595.8333,0.938743039,0.961956522,0.910523101,4262.476326,52.68065268,57.32238776,39.92249844,25.22876654,-2319.764189,-1188.669032,-1131.095157,64.28571429,28.57142857,-20.53872054,740000,-89.13043478
2019-01-11 00:00:00,119000,1000,118500,119500,118000,29099,0.008438869,125325,122733.3333,129354.1667,0.949531219,0.969581749,0.919954904,4170.393782,45.84304584,55.06345506,41.79965744,25.48959962,-2376.137929,-1426.162811,-949.9751177,57.14285714,21.42857143,-19.59459459,760000,-84.7826087
2019-01-14 00:00:00,118500,500,119000,120000,118000,31287,-0.004210533,124675,122716.6667,129112.5,0.950471225,0.965639006,0.91780424,4098.047323,27.60942761,42.04437538,41.10803261,25.51752375,-2433.112934,-1627.552836,-805.5600982,50,14.28571429,-19.66101695,700000,-86.95652174
2019-01-15 00:00:00,118000,500,118500,120000,117500,58461,-0.004228336,124050,122725,128891.6667,0.951229343,0.961499287,0.915497511,4044.779079,22.68518519,32.04588621,40.38835384,25.67291917,-2489.909728,-1800.024214,-689.8855136,42.85714286,7.142857143,-18.33910035,860000,-89.13043478
2019-01-16 00:00:00,117500,500,118000,118500,116000,55593,-0.004246291,123475,122683.3333,128712.5,0.951609638,0.957750306,0.912887249,3993.286443,20.66498316,23.65319865,39.64097464,26.1953834,-2545.919641,-1949.2033,-596.7163411,35.71428571,0,-15.4676259,260000,-88.88888889
2019-01-17 00:00:00,118500,1000,117000,119000,116000,45141,0.008474627,122925,122641.6667,128512.5,0.964002441,0.96622953,0.922089291,3960.176895,34.09090909,25.81369248,41.95446836,26.43724583,-2481.016642,-2055.565968,-425.450674,28.57142857,0,-16.84210526,260000,-73.91304348
2019-01-18 00:00:00,118000,500,119000,120000,117000,54368,-0.004228336,122325,122666.6667,128304.1667,0.964643368,0.961956522,0.91968954,3928.170998,46.59090909,33.78226712,41.10609502,26.17795058,-2441.77906,-2132.808587,-308.9704737,21.42857143,0,-17.48251748,140000,-61.53846154
2019-01-21 00:00:00,118500,500,119000,119000,117000,26813,0.004228336,121650,122675,128100,0.974106042,0.965966986,0.925058548,3863.898631,58.33333333,46.33838384,42.3612802,25.93717641,-2343.324783,-2174.911826,-168.4129574,14.28571429,35.71428571,-17.13286713,140000,-53.84615385
2019-01-22 00:00:00,118000,500,118000,118500,117000,49122,-0.004228336,121075,122725,127908.3333,0.974602519,0.961499287,0.92253567,3785.10201,54.16666667,53.03030303,41.41081566,25.7136004,-2279.369725,-2195.803406,-83.56631959,7.142857143,28.57142857,-16.31205674,140000,-61.53846154
2019-01-23 00:00:00,119000,1000,117000,119000,117000,50943,0.008438869,120200,122858.3333,127733.3333,0.990016639,0.968595266,0.931628392,3725.59861,62.5,58.33333333,44.11167885,25.22866724,-2123.514683,-2181.345661,57.83097809,0,21.42857143,-15,140000,-50
2019-01-24 00:00:00,119000,0,118000,119500,117500,45620,0,119450,123033.3333,127570.8333,0.996232733,0.967217556,0.932815103,3668.078656,63.88888889,60.18518519,44.11167885,24.49867748,-1977.206434,-2140.517816,163.3113815,64.28571429,14.28571429,-14.07942238,200000,-50
2019-01-25 00:00:00,120500,1500,119000,121500,118000,56258,0.01252626,118900,123250,127425,1.013456686,0.977687627,0.945654306,3662.476034,73.14814815,66.51234568,48.26088273,22.80039581,-1720.387078,-2056.491668,336.1045905,57.14285714,7.142857143,-12.68115942,700000,-25
2019-01-28 00:00:00,121000,500,121000,122000,119000,58566,0.004140793,118925,123450,127262.5,1.017447971,0.980153908,0.950790689,3640.3935,74.81481481,70.61728395,49.60396769,21.3529918,-1459.68374,-1937.130083,477.4463422,50,100,-13.87900356,1200000,-16.66666667
2019-01-29 00:00:00,120000,1000,120500,121000,118500,43211,-0.008298803,118850,123616.6667,127087.5,1.009676062,0.970742888,0.944231337,3602.380383,72.59259259,73.51851852,46.9774027,19.89323101,-1318.566496,-1813.417365,494.8508691,42.85714286,92.85714286,-14.89361702,640000,-33.33333333
2019-01-30 00:00:00,117500,2500,121000,121000,116500,97668,-0.021053409,118925,123691.6667,126895.8333,0.988017658,0.949942734,0.925956329,3632.301037,52.72727273,66.71156004,41.11593237,19.43437153,-1392.408353,-1729.215563,336.8072096,35.71428571,85.71428571,-16.37010676,1540000,-75
2019-01-31 00:00:00,120500,3000,118500,120500,117000,90121,0.025211419,119025,123866.6667,126729.1667,1.012392355,0.972820237,0.950846622,3627.891003,50.3030303,58.54096521,49.29225137,19.00828773,-1195.07752,-1622.387954,427.3104348,28.57142857,78.57142857,-14.23487544,1540000,-25
2019-02-01 00:00:00,120000,500,120000,120500,119000,45621,-0.00415801,119050,123991.6667,126533.3333,1.00797984,0.967806976,0.948366702,3556.961303,51.51515152,51.51515152,48.0936327,18.61263848,-1066.740513,-1511.258466,444.5179533,21.42857143,71.42857143,-16.37630662,1460000,-33.33333333
2019-02-07 00:00:00,124000,4000,120500,124000,120000,80580,0.032789823,119250,124191.6667,126358.3333,1.039832285,0.998456687,0.981336147,3571.729259,78.78787879,60.2020202,57.08432275,18.07869318,-634.9466697,-1335.996107,701.0494371,14.28571429,100,-14.48275862,4340000,0
2019-02-08 00:00:00,121000,3000,123500,124000,121000,54684,-0.02449102,119350,124366.6667,126170.8333,1.013824885,0.97292951,0.959017206,3552.671617,74.54545455,68.28282828,50.07835135,17.58288683,-528.72703,-1174.542291,645.8152614,7.142857143,100,-15.67944251,4340000,-37.5
2019-02-11 00:00:00,124500,3500,122000,125500,120500,79266,0.02851517,119550,124458.3333,126025,1.04140527,1.000334784,0.987899226,3600.915897,82.74509804,78.69281046,56.74781663,17.74008622,-160.2788561,-971.6896043,811.4107483,0,100,-12.32394366,3500000,-11.11111111
2019-02-12 00:00:00,125000,500,125000,127000,122000,79213,0.004008021,119900,124525,125850,1.042535446,1.003814495,0.993245928,3647.552033,74.41176471,77.23410576,57.61890244,18.42949763,170.1039452,-743.3308944,913.4348396,57.14285714,100,-14.38356164,4040000,-19.04761905
2019-02-13 00:00:00,123000,2000,125000,125000,122500,70354,-0.016129382,120100,124566.6667,125691.6667,1.024146545,0.987423067,0.978585162,3609.300299,68.69747899,75.28478058,53.01919014,19.06966537,267.4682032,-541.1710749,808.6392781,50,92.85714286,-13.38028169,2000000,-38.0952381
2019-02-14 00:00:00,126000,3000,123000,126000,122000,137577,0.024097552,120475,124675,125554.1667,1.045860137,1.010627632,1.003550924,3622.323622,67.49084249,70.20002873,58.38561563,20.01844555,580.0189102,-316.9330779,896.9519881,42.85714286,85.71428571,-11.57894737,3040000,-9.523809524
2019-02-15 00:00:00,124000,2000,126000,126500,122000,66548,-0.016000341,120775,124658.3333,125412.5,1.026702546,0.994718898,0.988737167,3651.579502,60.43956044,65.54262731,53.96041175,21.07091016,658.7407585,-121.7983106,780.5390691,35.71428571,78.57142857,-12.05673759,1000000,-28.57142857
2019-02-18 00:00:00,125000,1000,123500,125500,123000,36414,0.008032172,121150,124658.3333,125300,1.031778787,1.002740825,0.997605746,3613.193518,66.15384615,64.69474969,55.76567888,22.04819873,792.6824829,61.0978481,731.5846348,28.57142857,71.42857143,-9.747292419,1040000,-19.04761905
2019-02-19 00:00:00,126000,1000,125000,127500,123500,57757,0.00796817,121525,124600,125204.1667,1.036823699,1.011235955,1.006356285,3626.087068,62.19114219,62.92818293,57.5579,23.61441103,968.3612416,242.5505268,725.8107148,21.42857143,100,-8.363636364,1360000,-13.63636364
2019-02-20 00:00:00,126000,0,125000,127000,124500,68453,0,121925,124516.6667,125087.5,1.033422186,1.011912729,1.007294894,3588.550832,68.48484848,65.60994561,57.5579,25.06875102,1094.965839,413.0335892,681.9322497,14.28571429,92.85714286,-10,640000,-13.63636364
2019-02-21 00:00:00,125000,1000,125500,126000,124000,43961,-0.00796817,122250,124408.3333,124970.8333,1.022494888,1.004755844,1.000233388,3535.599138,66.66666667,65.78088578,54.97466349,26.01435345,1101.907152,550.8083018,551.0988502,7.142857143,85.71428571,-10.07194245,560000,-22.72727273
2019-02-22 00:00:00,125000,0,125000,125000,123500,31065,0,122600,124358.3333,124879.1667,1.019575856,1.00515982,1.000967602,3467.745833,57.23905724,64.1301908,54.97466349,26.49061301,1094.788156,659.6042727,435.1838836,0,78.57142857,-8.088235294,240000,-23.80952381
2019-02-25 00:00:00,125500,500,125500,126000,124000,45852,0.003992021,122925,124333.3333,124804.1667,1.020947732,1.009383378,1.005575401,3418.820972,49.66329966,57.85634119,56.11674585,27.32014868,1116.620417,751.0075016,365.6129155,0,71.42857143,-6.691449814,200000,-23.52941176
2019-02-26 00:00:00,126500,1000,125000,127000,124500,37404,0.00793655,123300,124308.3333,124733.3333,1.02595296,1.017630891,1.014163549,3388.193606,60.05291005,55.65175565,58.39002413,28.44331482,1200.772526,840.9605063,359.8120192,0,64.28571429,-6.296296296,340000,-13.33333333
2019-02-27 00:00:00,126000,500,126500,127000,124500,36131,-0.003960401,123575,124266.6667,124658.3333,1.01962371,1.013948498,1.010762752,3358.587153,69.04761905,59.58794292,56.80550002,29.4862548,1213.133607,915.3951265,297.7384808,0,57.14285714,-6.666666667,340000,-21.42857143
